Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
DRR496147,2024-08-13 17:46:27,2024-08-13 16:56:23,2712522,542504400,2712522,200,407,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496147/DRR496147.lite.1,DRX480308,SLGer_003,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400301,SAMD00635548,simple,37657,Silene latifolia,SAMD00635548,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,CE023047CCD7BFC5C8F3526405D8BCB7,26D20930C04EAE368F3040FF0BC39BAE
DRR496148,2024-08-13 17:46:27,2024-08-13 16:58:00,2994300,598860000,2994300,200,447,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496148/DRR496148.lite.1,DRX480309,SLGer_004,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400302,SAMD00635549,simple,37657,Silene latifolia,SAMD00635549,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,493721908E6C5B2662EF219D6F297A9C,8EB427B4BEC86CA697F9004E050CAF88
DRR496149,2024-08-13 17:46:27,2024-08-13 16:57:44,2669977,533995400,2669977,200,397,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496149/DRR496149.lite.1,DRX480310,SLGer_005,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400303,SAMD00635550,simple,37657,Silene latifolia,SAMD00635550,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,E06164614CB185F9D57AF45FF3049459,C38A66BE964AE4D2FF94C285E68C71E7
DRR496150,2024-08-13 17:46:27,2024-08-13 17:04:08,6219872,1243974400,6219872,200,922,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496150/DRR496150.lite.1,DRX480311,SLGer_006,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400304,SAMD00635551,simple,37657,Silene latifolia,SAMD00635551,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,D5227E24CBEF9F7B0B4CD1076813C6C8,40C977619FCC70AABA2D4B35B3931326
DRR496151,2024-08-13 17:46:27,2024-08-13 16:57:16,3764234,752846800,3764234,200,562,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496151/DRR496151.lite.1,DRX480312,SLGer_007,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400305,SAMD00635552,simple,37657,Silene latifolia,SAMD00635552,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,56CFD8DC6D774BFAB0D378D9F95AD90F,B23E91EBFB84F4EF7C3A5F928D5B9F9E
DRR496152,2024-08-13 17:46:27,2024-08-13 17:04:42,3628836,725767200,3628836,200,547,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496152/DRR496152.lite.1,DRX480313,SLGer_008,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400306,SAMD00635553,simple,37657,Silene latifolia,SAMD00635553,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,A2FFFD289DC51AB1D3E2B6898D226A36,D076E3A466C3734C5B8524DCE6DDDCE0
DRR496153,2024-08-13 17:46:27,2024-08-13 16:47:51,3059741,611948200,3059741,200,454,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496153/DRR496153.lite.1,DRX480314,SLGer_009,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400307,SAMD00635554,simple,37657,Silene latifolia,SAMD00635554,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,222D19A9B2BF186CBF5E0D1D0327AD79,D1F8AC8CEE26B0D30AA139B21BB60884
DRR496154,2024-08-13 17:46:27,2024-08-13 16:56:51,4148761,829752200,4148761,200,616,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496154/DRR496154.lite.1,DRX480315,SLGer_010,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400308,SAMD00635555,simple,37657,Silene latifolia,SAMD00635555,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,1E5D7903CF147C035CE7813E564916A3,021FEEB24F899CD64808B9EECC681313
DRR496155,2024-08-13 17:46:27,2024-08-13 17:00:18,4344758,868951600,4344758,200,650,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496155/DRR496155.lite.1,DRX480316,SLGer_011,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400309,SAMD00635556,simple,37657,Silene latifolia,SAMD00635556,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,721DC5373B20D4C5E834B5F17C421C3B,2AC97C4F2F86B2E0E966D973E863665D
DRR496156,2024-08-13 17:46:27,2024-08-13 16:45:56,1548106,309621200,1548106,200,231,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496156/DRR496156.lite.1,DRX480317,SLGer_012,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400310,SAMD00635557,simple,37657,Silene latifolia,SAMD00635557,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,E0A54CC6930D3D624A0EDBA346CA09E1,D33F75F52AED87E125FB60E4E264A627
DRR496157,2024-08-13 17:46:27,2024-08-13 16:49:11,2011266,402253200,2011266,200,298,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496157/DRR496157.lite.1,DRX480318,SLGer_013,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400311,SAMD00635558,simple,37657,Silene latifolia,SAMD00635558,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,16A3FEB2BAAEF4E80FA8C973989F8947,C6B26650918B0050D6703C0CAE5D71A6
DRR496158,2024-08-13 17:46:27,2024-08-13 16:50:18,3633892,726778400,3633892,200,543,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496158/DRR496158.lite.1,DRX480319,SLGer_014,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400312,SAMD00635559,simple,37657,Silene latifolia,SAMD00635559,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,6948531965AB18C5A2D36ACAD2CB260F,5628DAB231E7275AD78B3A6BA19052AB
DRR496159,2024-08-13 17:46:27,2024-08-13 18:02:07,2241602,448320400,2241602,200,334,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496159/DRR496159.lite.1,DRX480320,SLGer_015,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400313,SAMD00635560,simple,37657,Silene latifolia,SAMD00635560,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,B9E7F798AB50DDBCBF42D694471D1FB4,31C0BE94D22E733C8C9C7E55CDFF9AE7
DRR496160,2024-08-13 17:46:27,2024-08-13 17:07:26,905633,181126600,905633,200,134,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496160/DRR496160.lite.1,DRX480321,SLGer_016,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400314,SAMD00635561,simple,37657,Silene latifolia,SAMD00635561,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,26ED439AF9F4988339AB1C21902C5BAE,A0951079B89DDAD1AF15F7DA1F97C1AF
DRR496161,2024-08-13 17:46:27,2024-08-13 16:57:20,4773264,954652800,4773264,200,712,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496161/DRR496161.lite.1,DRX480322,SLGer_017,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400315,SAMD00635562,simple,37657,Silene latifolia,SAMD00635562,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,78C2B8CA59DF5999A6BCB8B5758030D1,EAE7341A00D0B99A16CD2F60F0471490
DRR496162,2024-08-13 17:46:27,2024-08-13 17:01:44,5516851,1103370200,5516851,200,822,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496162/DRR496162.lite.1,DRX480323,SLGer_018,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400316,SAMD00635563,simple,37657,Silene latifolia,SAMD00635563,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,D20BBCF903A2CF8AD14C856AE9C4144E,FBE4F98A879753B4E2916551AD2D2EA3
DRR496163,2024-08-13 17:46:27,2024-08-13 16:55:08,4838267,967653400,4838267,200,717,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496163/DRR496163.lite.1,DRX480324,SLGer_019,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400317,SAMD00635564,simple,37657,Silene latifolia,SAMD00635564,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,B9BA9935EC3999C26690BB0687F8DBE6,92ED5BC955D55893A87B56E4518A09A2
DRR496164,2024-08-13 17:46:27,2024-08-13 17:09:17,3725463,745092600,3725463,200,560,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496164/DRR496164.lite.1,DRX480325,SLGer_020,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400318,SAMD00635565,simple,37657,Silene latifolia,SAMD00635565,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,42C110905B7FCE5C6C6FAE1B80073AA5,5F009E40703682672D07BACEEF46EA41
DRR496165,2024-08-13 17:46:27,2024-08-13 16:55:58,3714419,742883800,3714419,200,553,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496165/DRR496165.lite.1,DRX480326,SLGer_021,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400319,SAMD00635566,simple,37657,Silene latifolia,SAMD00635566,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,E681747BD36993B405C32E78FFEC14DC,541F77D661071190D29C10CB727A8273
DRR496166,2024-08-13 17:46:27,2024-08-13 16:57:30,3911140,782228000,3911140,200,583,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496166/DRR496166.lite.1,DRX480327,SLGer_022,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400320,SAMD00635567,simple,37657,Silene latifolia,SAMD00635567,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,CD2AB85F81325DD88E97DCC299997EB4,FE0F6E675F28E70F14E1F42650387D30
DRR496167,2024-08-13 17:46:27,2024-08-13 17:08:00,2948521,589704200,2948521,200,440,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496167/DRR496167.lite.1,DRX480328,SLGer_023,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400321,SAMD00635568,simple,37657,Silene latifolia,SAMD00635568,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,50F216181CEC5A64CBBD53E4F6B7B177,7B5BAE9AD0594C081993188BF7A8CC14
DRR496168,2024-08-13 17:46:27,2024-08-13 16:50:03,1490240,298048000,1490240,200,222,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496168/DRR496168.lite.1,DRX480329,SLGer_024,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400322,SAMD00635569,simple,37657,Silene latifolia,SAMD00635569,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,C7818257324A3541F3EB5DA7DC986144,872586B05ACC50A60D3E83173C6C8D72
DRR496169,2024-08-13 17:46:27,2024-08-13 16:50:17,3670278,734055600,3670278,200,547,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496169/DRR496169.lite.1,DRX480330,SLGer_025,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400323,SAMD00635570,simple,37657,Silene latifolia,SAMD00635570,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,A7AE0A97A741D8734DB9D0B9D092F96D,D82C80C0572F8CBB1D1A2904C3943156
DRR496170,2024-08-13 17:46:27,2024-08-13 17:01:01,1000276,200055200,1000276,200,147,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496170/DRR496170.lite.1,DRX480331,SLGer_026,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400324,SAMD00635571,simple,37657,Silene latifolia,SAMD00635571,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,75C8130347B5C1B53080D33354EAB7B8,CAFD542099DEE9D4949C70574FB9253F
DRR496171,2024-08-13 17:46:28,2024-08-13 16:51:50,2079212,415842400,2079212,200,310,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496171/DRR496171.lite.1,DRX480332,SLGer_027,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400325,SAMD00635572,simple,37657,Silene latifolia,SAMD00635572,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,B8CAE3F482404D10372A5FDD7AE030C1,31B1295F6D54A0A37DAEF9D74621FC7C
DRR496172,2024-08-13 17:46:28,2024-08-13 16:55:06,4761237,952247400,4761237,200,705,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496172/DRR496172.lite.1,DRX480333,SLGer_028,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400326,SAMD00635573,simple,37657,Silene latifolia,SAMD00635573,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,02492F6BEE33A390422105F8F5303747,403C0F2B9781710F12E8753A9E20649C
DRR496173,2024-08-13 17:46:28,2024-08-13 17:41:07,5041065,1008213000,5041065,200,747,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496173/DRR496173.lite.1,DRX480334,SLGer_029,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400327,SAMD00635574,simple,37657,Silene latifolia,SAMD00635574,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,4588576336034EBEED4FCC01F2DDBCBF,9702C7D0480021C77FF78EEB982DCA1A
DRR496174,2024-08-13 17:46:28,2024-08-13 16:46:46,3774174,754834800,3774174,200,561,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496174/DRR496174.lite.1,DRX480335,SLGer_030,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400328,SAMD00635575,simple,37657,Silene latifolia,SAMD00635575,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,05CB4A9710F4C313EB2A730716BA27B3,46B3576388199F605145EB4872A7BCA4
DRR496175,2024-08-13 17:46:28,2024-08-13 16:57:40,4986597,997319400,4986597,200,740,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496175/DRR496175.lite.1,DRX480336,SLGer_031,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400329,SAMD00635576,simple,37657,Silene latifolia,SAMD00635576,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,C652EAFDD1818ABB2FF0BBE940E791DE,C35077E82FD9964756275D27604ED9F5
DRR496176,2024-08-13 17:46:28,2024-08-13 16:51:31,89593,17918600,89593,200,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496176/DRR496176.lite.1,DRX480337,SLGer_032,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400330,SAMD00635577,simple,37657,Silene latifolia,SAMD00635577,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,651DD1D9EFA6F189666BCDFA88B91275,2F6CE3FCCCBADCC93E89CA9DD4438AC2
DRR496177,2024-08-13 17:46:28,2024-08-13 16:56:47,2918116,583623200,2918116,200,434,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496177/DRR496177.lite.1,DRX480338,SLGer_033,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400331,SAMD00635578,simple,37657,Silene latifolia,SAMD00635578,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,A2C4AA00ED01D03F514D80086E80166F,E5FA32FFEE6AC3172F97D7FA2793569C
DRR496178,2024-08-13 17:46:28,2024-08-13 16:46:33,2884481,576896200,2884481,200,430,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496178/DRR496178.lite.1,DRX480339,SLGer_034,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400332,SAMD00635579,simple,37657,Silene latifolia,SAMD00635579,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,DD4F65BE1928F5F4D55D3185E36B2831,D8C76847EBC436C6E9B689CEA0802F13
DRR496179,2024-08-13 17:46:28,2024-08-13 16:52:38,3796280,759256000,3796280,200,564,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496179/DRR496179.lite.1,DRX480340,SLGer_035,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400333,SAMD00635580,simple,37657,Silene latifolia,SAMD00635580,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,16DA19AA6F428B0AA10060B3AB28DA82,409D0C9C6AEBF056068727AB777475FE
DRR496180,2024-08-13 17:46:28,2024-08-13 16:48:18,4124256,824851200,4124256,200,617,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496180/DRR496180.lite.1,DRX480341,SLGer_036,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400334,SAMD00635581,simple,37657,Silene latifolia,SAMD00635581,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,2368DA673334CEB7FC965EE8AFC446E9,47FC4A5B47FF843AB1A22E4E39859524
DRR496181,2024-08-13 17:46:28,2024-08-13 17:40:31,4609109,921821800,4609109,200,686,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496181/DRR496181.lite.1,DRX480342,SLGer_037,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400335,SAMD00635582,simple,37657,Silene latifolia,SAMD00635582,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,7D82688ED7A6663F5946B4B5F764599E,059BBCB19C0887DCEF7AD68B72CB944E
DRR496182,2024-08-13 17:46:28,2024-08-13 16:56:42,3728626,745725200,3728626,200,558,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496182/DRR496182.lite.1,DRX480343,SLGer_038,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400336,SAMD00635583,simple,37657,Silene latifolia,SAMD00635583,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,D831EAB508A81DED6747C67A6142DAAA,739B05CA047E9D6D79425C6FD16A6D34
DRR496183,2024-08-13 17:46:28,2024-08-13 18:36:58,3109114,621822800,3109114,200,463,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496183/DRR496183.lite.2,DRX480344,SLGer_039,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400337,SAMD00635584,simple,37657,Silene latifolia,SAMD00635584,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,FE1C878F3F96A0404B1CFC3EC4977A97,33B657CC166CFC1D3A69A540C063AE32
DRR496184,2024-08-13 17:46:28,2024-08-13 16:50:29,3766626,753325200,3766626,200,560,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496184/DRR496184.lite.1,DRX480345,SLGer_040,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400338,SAMD00635585,simple,37657,Silene latifolia,SAMD00635585,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,7E28B118E8DA0A815FBFD8945EE8CC4A,39D8D395995EFF107ABDAF6336C694C2
DRR496185,2024-08-13 17:46:28,2024-08-13 17:08:07,4010646,802129200,4010646,200,597,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496185/DRR496185.lite.1,DRX480346,SLGer_041,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400339,SAMD00635586,simple,37657,Silene latifolia,SAMD00635586,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,F226DD17C05C44B4A9C98269658DD799,967FCC3C59FB54CCA33DB483A1426EC1
DRR496186,2024-08-13 17:46:28,2024-08-13 17:05:36,3309955,661991000,3309955,200,490,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496186/DRR496186.lite.1,DRX480347,SLGer_042,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400340,SAMD00635587,simple,37657,Silene latifolia,SAMD00635587,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,A665249DBC4A19AE0D6B73AA03A44E8C,E326DFCC48DE51228082F332BA79D2F9
DRR496187,2024-08-13 17:46:28,2024-08-13 16:55:04,2228772,445754400,2228772,200,333,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496187/DRR496187.lite.1,DRX480348,SLGer_043,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400341,SAMD00635588,simple,37657,Silene latifolia,SAMD00635588,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,E9810DE7036F1E3DC78408B155512294,998399C499AD06C97AA21E3E109E7751
DRR496188,2024-08-13 17:46:28,2024-08-13 16:55:20,3930949,786189800,3930949,200,591,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496188/DRR496188.lite.1,DRX480349,SLGer_044,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400342,SAMD00635589,simple,37657,Silene latifolia,SAMD00635589,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,6EE18BAB27737878110909E9739A09E0,421D36AF641DACFC12A0FFC0C910FD9D
DRR496189,2024-08-13 17:46:28,2024-08-13 16:56:17,5939508,1187901600,5939508,200,882,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496189/DRR496189.lite.1,DRX480350,SLGer_045,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400343,SAMD00635590,simple,37657,Silene latifolia,SAMD00635590,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,3D2725DABA80BF2486669A0018244650,B4EF7A298693D88B30942DEAB099E0F7
DRR496190,2024-08-13 17:46:28,2024-08-13 18:01:20,4720644,944128800,4720644,200,704,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/DRR000/496/DRR496190/DRR496190.lite.1,DRX480351,SLGer_046,RAD-Seq,Restriction Digest,GENOMIC,PAIRED,0,0,ILLUMINA,HiSeq X Ten,DRP011902,PRJDB16402,,1147931,DRS400344,SAMD00635591,simple,37657,Silene latifolia,SAMD00635591,,,,,,,no,,,,,OKAYAMA,DRA016865,,public,87F25B3800C4A6626870950813E03F33,59B62F4723C29C90059FB5B4C55EC248
